Loading data...
Starting Bayesian optimization with Optuna...
[I 2025-03-11 12:09:32,561] A new study created in memory with name: no-name-2020c185-0831-4e46-9313-c64d70531f82
[I 2025-03-11 12:09:46,441] Trial 0 finished with value: 0.7938017184220837 and parameters: {'n_estimators': 2403, 'learning_rate': 0.12114913866631016, 'max_depth': 13, 'min_child_weight': 4, 'subsample': 0.9047767826403237, 'colsample_bytree': 0.3966684878859066, 'reg_alpha': 0.22801387599191142, 'reg_lambda': 1.0540677868815118}. Best is trial 0 with value: 0.7938017184220837.
[I 2025-03-11 14:16:53,713] Trial 430 finished with value: 0.8061518154884635 and parameters: {'n_estimators': 2090, 'learning_rate': 0.011482119062950017, 'max_depth': 12, 'min_child_weight': 5, 'subsample': 0.8295676054377862, 'colsample_bytree': 0.7697419536256475, 'reg_alpha': 0.16564323618164078, 'reg_lambda': 9.943162932301139}. Best is trial 285 with value: 0.808281942946742.
[I 2025-03-11 14:17:22,203] Trial 431 finished with value: 0.8058594497774096 and parameters: {'n_estimators': 1629, 'learning_rate': 0.010012579670980579, 'max_depth': 14, 'min_child_weight': 3, 'subsample': 0.8565442434514294, 'colsample_bytree': 0.7982260162823877, 'reg_alpha': 0.04846644833860429, 'reg_lambda': 7.029581237550453}. Best is trial 285 with value: 0.808281942946742.
[I 2025-03-11 14:17:39,765] Trial 432 finished with value: 0.8060817007255352 and parameters: {'n_estimators': 1865, 'learning_rate': 0.013154419205191356, 'max_depth': 13, 'min_child_weight': 6, 'subsample': 0.8884289506363608, 'colsample_bytree': 0.7529084654767597, 'reg_alpha': 0.013016911604267064, 'reg_lambda': 0.034049408276836196}. Best is trial 285 with value: 0.808281942946742.
[I 2025-03-11 14:17:57,272] Trial 433 finished with value: 0.8076538014108167 and parameters: {'n_estimators': 2042, 'learning_rate': 0.011131183242222018, 'max_depth': 11, 'min_child_weight': 5, 'subsample': 0.8061681244326061, 'colsample_bytree': 0.8226881320635088, 'reg_alpha': 0.49810401705072493, 'reg_lambda': 4.972495114558342}. Best is trial 285 with value: 0.808281942946742.
[I 2025-03-11 14:18:15,026] Trial 434 finished with value: 0.8065576257615293 and parameters: {'n_estimators': 2012, 'learning_rate': 0.010769458625030126, 'max_depth': 11, 'min_child_weight': 5, 'subsample': 0.815195690373207, 'colsample_bytree': 0.8290085767555193, 'reg_alpha': 0.3876085857441814, 'reg_lambda': 4.15080545535217}. Best is trial 285 with value: 0.808281942946742.
[I 2025-03-11 14:18:31,944] Trial 435 finished with value: 0.8070258205043597 and parameters: {'n_estimators': 1776, 'learning_rate': 0.01202250580943312, 'max_depth': 11, 'min_child_weight': 5, 'subsample': 0.8370836275050606, 'colsample_bytree': 0.8426466511784088, 'reg_alpha': 1.4933761383525423, 'reg_lambda': 3.490378377864417}. Best is trial 285 with value: 0.808281942946742.
[I 2025-03-11 14:18:49,024] Trial 436 finished with value: 0.8068789650129342 and parameters: {'n_estimators': 1925, 'learning_rate': 0.01111542140050208, 'max_depth': 11, 'min_child_weight': 5, 'subsample': 0.8431762414962376, 'colsample_bytree': 0.8595050111584195, 'reg_alpha': 0.22043487017351487, 'reg_lambda': 4.599018908025335}. Best is trial 285 with value: 0.808281942946742.
[I 2025-03-11 14:19:04,307] Trial 437 finished with value: 0.8067656409230234 and parameters: {'n_estimators': 1698, 'learning_rate': 0.010516949948686008, 'max_depth': 11, 'min_child_weight': 5, 'subsample': 0.8080166445526554, 'colsample_bytree': 0.8182765622553414, 'reg_alpha': 0.49685915679640635, 'reg_lambda': 5.003779018292535}. Best is trial 285 with value: 0.808281942946742.
[I 2025-03-11 14:19:19,406] Trial 438 finished with value: 0.8043380076107045 and parameters: {'n_estimators': 1836, 'learning_rate': 0.0305289024212607, 'max_depth': 11, 'min_child_weight': 5, 'subsample': 0.9268538841790266, 'colsample_bytree': 0.8343209326803493, 'reg_alpha': 0.6601319468233369, 'reg_lambda': 4.112159977210366}. Best is trial 285 with value: 0.808281942946742.
[I 2025-03-11 14:19:37,407] Trial 439 finished with value: 0.8065841898598552 and parameters: {'n_estimators': 1986, 'learning_rate': 0.011787680991734445, 'max_depth': 11, 'min_child_weight': 5, 'subsample': 0.8636047565849151, 'colsample_bytree': 0.808292885870875, 'reg_alpha': 0.9705306559640167, 'reg_lambda': 5.741728671969559}. Best is trial 285 with value: 0.808281942946742.
[I 2025-03-11 14:19:47,590] Trial 440 finished with value: 0.7755124471574226 and parameters: {'n_estimators': 2139, 'learning_rate': 0.23269666849465834, 'max_depth': 11, 'min_child_weight': 5, 'subsample': 0.4551763079255229, 'colsample_bytree': 0.6844739052496039, 'reg_alpha': 0.023044009527911205, 'reg_lambda': 6.121000389685906}. Best is trial 285 with value: 0.808281942946742.
[I 2025-03-11 14:20:07,517] Trial 441 finished with value: 0.8062965225607501 and parameters: {'n_estimators': 1905, 'learning_rate': 0.010652399526077272, 'max_depth': 12, 'min_child_weight': 5, 'subsample': 0.8268200535548685, 'colsample_bytree': 0.823898953881492, 'reg_alpha': 0.014129775350036122, 'reg_lambda': 3.6694426515712952}. Best is trial 285 with value: 0.808281942946742.
[I 2025-03-11 14:20:24,372] Trial 442 finished with value: 0.806483736206095 and parameters: {'n_estimators': 2061, 'learning_rate': 0.012512857435902677, 'max_depth': 11, 'min_child_weight': 6, 'subsample': 0.844034403384659, 'colsample_bytree': 0.8725771888739751, 'reg_alpha': 0.018856570219620058, 'reg_lambda': 4.970957090082991}. Best is trial 285 with value: 0.808281942946742.
[I 2025-03-11 14:20:41,916] Trial 443 finished with value: 0.8073984407135306 and parameters: {'n_estimators': 1769, 'learning_rate': 0.010033894937020503, 'max_depth': 12, 'min_child_weight': 7, 'subsample': 0.901467550273158, 'colsample_bytree': 0.848992690799979, 'reg_alpha': 0.9022680498689194, 'reg_lambda': 6.352950280280416}. Best is trial 285 with value: 0.808281942946742.
[I 2025-03-11 14:20:44,253] Trial 444 finished with value: 0.7988178554592595 and parameters: {'n_estimators': 407, 'learning_rate': 0.011100338968597868, 'max_depth': 8, 'min_child_weight': 4, 'subsample': 0.8740397782308013, 'colsample_bytree': 0.7806355911873578, 'reg_alpha': 0.4634462861971514, 'reg_lambda': 4.362496888254129}. Best is trial 285 with value: 0.808281942946742.
[I 2025-03-11 14:20:59,716] Trial 445 finished with value: 0.8065234116847738 and parameters: {'n_estimators': 1660, 'learning_rate': 0.011405414548942186, 'max_depth': 11, 'min_child_weight': 5, 'subsample': 0.8628071650845107, 'colsample_bytree': 0.9212270926484739, 'reg_alpha': 0.0015389482737988268, 'reg_lambda': 7.302201515357839}. Best is trial 285 with value: 0.808281942946742.
[I 2025-03-11 14:21:19,164] Trial 446 finished with value: 0.8053665381751391 and parameters: {'n_estimators': 1957, 'learning_rate': 0.013870554871922604, 'max_depth': 12, 'min_child_weight': 6, 'subsample': 0.8908491319480074, 'colsample_bytree': 0.8051754020288758, 'reg_alpha': 8.0809083051317, 'reg_lambda': 5.948165891126619}. Best is trial 285 with value: 0.808281942946742.
[I 2025-03-11 14:21:38,571] Trial 447 finished with value: 0.8068036498709684 and parameters: {'n_estimators': 2196, 'learning_rate': 0.010000998255673674, 'max_depth': 11, 'min_child_weight': 5, 'subsample': 0.8526332000430542, 'colsample_bytree': 0.8306330272126679, 'reg_alpha': 0.03241945173926937, 'reg_lambda': 4.961221667991152}. Best is trial 285 with value: 0.808281942946742.
[I 2025-03-11 14:21:55,315] Trial 448 finished with value: 0.8072146404443878 and parameters: {'n_estimators': 2033, 'learning_rate': 0.010669522108334582, 'max_depth': 11, 'min_child_weight': 6, 'subsample': 0.8336735404543559, 'colsample_bytree': 0.8139364716805618, 'reg_alpha': 0.024472147689863007, 'reg_lambda': 3.448069083691978}. Best is trial 285 with value: 0.808281942946742.
[I 2025-03-11 14:22:11,991] Trial 449 finished with value: 0.8070353578790421 and parameters: {'n_estimators': 1826, 'learning_rate': 0.012104313574275084, 'max_depth': 12, 'min_child_weight': 7, 'subsample': 0.810750094092527, 'colsample_bytree': 0.7534804481640733, 'reg_alpha': 0.014871379182707485, 'reg_lambda': 8.256402397877157}. Best is trial 285 with value: 0.808281942946742.
[I 2025-03-11 14:22:29,140] Trial 450 finished with value: 0.8077217075185554 and parameters: {'n_estimators': 1882, 'learning_rate': 0.012894768903924617, 'max_depth': 11, 'min_child_weight': 5, 'subsample': 0.9116635240215555, 'colsample_bytree': 0.792454009173399, 'reg_alpha': 0.7251017622216696, 'reg_lambda': 6.8171645416738755}. Best is trial 285 with value: 0.808281942946742.
[I 2025-03-11 14:22:45,063] Trial 451 finished with value: 0.8063810939758287 and parameters: {'n_estimators': 1768, 'learning_rate': 0.013336364419141185, 'max_depth': 11, 'min_child_weight': 5, 'subsample': 0.9413334967178576, 'colsample_bytree': 0.7728558230295952, 'reg_alpha': 0.5789386894940064, 'reg_lambda': 7.446565198270503}. Best is trial 285 with value: 0.808281942946742.
[I 2025-03-11 14:23:03,831] Trial 452 finished with value: 0.8067846955937048 and parameters: {'n_estimators': 1879, 'learning_rate': 0.014345931640255908, 'max_depth': 12, 'min_child_weight': 6, 'subsample': 0.9216245381613284, 'colsample_bytree': 0.7891432295794902, 'reg_alpha': 0.5690046014274244, 'reg_lambda': 6.473103551897588}. Best is trial 285 with value: 0.808281942946742.
[I 2025-03-11 14:23:15,787] Trial 453 finished with value: 0.8058109396779725 and parameters: {'n_estimators': 1742, 'learning_rate': 0.013125546718138963, 'max_depth': 10, 'min_child_weight': 6, 'subsample': 0.9154025690985353, 'colsample_bytree': 0.7275026060039533, 'reg_alpha': 0.5114303376844899, 'reg_lambda': 5.461501521612373}. Best is trial 285 with value: 0.808281942946742.
[I 2025-03-11 14:23:30,537] Trial 454 finished with value: 0.8059383389250458 and parameters: {'n_estimators': 1810, 'learning_rate': 0.01512348991837328, 'max_depth': 11, 'min_child_weight': 7, 'subsample': 0.9340098172642526, 'colsample_bytree': 0.797081408339796, 'reg_alpha': 0.7038453093461434, 'reg_lambda': 9.95946615158093}. Best is trial 285 with value: 0.808281942946742.
[I 2025-03-11 14:23:48,021] Trial 455 finished with value: 0.8070152791955002 and parameters: {'n_estimators': 1591, 'learning_rate': 0.012549494597651485, 'max_depth': 12, 'min_child_weight': 5, 'subsample': 0.899611125232895, 'colsample_bytree': 0.7673712119534478, 'reg_alpha': 0.6807590701167691, 'reg_lambda': 7.375990128741327}. Best is trial 285 with value: 0.808281942946742.
[I 2025-03-11 14:24:00,050] Trial 456 finished with value: 0.7962039722784058 and parameters: {'n_estimators': 1884, 'learning_rate': 0.12994797654583806, 'max_depth': 11, 'min_child_weight': 5, 'subsample': 0.9150035029527391, 'colsample_bytree': 0.785104669689502, 'reg_alpha': 0.7645640957184484, 'reg_lambda': 8.348753590668933}. Best is trial 285 with value: 0.808281942946742.
[I 2025-03-11 14:24:14,593] Trial 457 finished with value: 0.807120089923589 and parameters: {'n_estimators': 1675, 'learning_rate': 0.011842881487502692, 'max_depth': 11, 'min_child_weight': 6, 'subsample': 0.8833651129167276, 'colsample_bytree': 0.7399986547007393, 'reg_alpha': 1.1580526048770727, 'reg_lambda': 6.231439703781316}. Best is trial 285 with value: 0.808281942946742.
[I 2025-03-11 14:24:30,999] Trial 458 finished with value: 0.8064539394397188 and parameters: {'n_estimators': 1722, 'learning_rate': 0.012857411488794861, 'max_depth': 12, 'min_child_weight': 7, 'subsample': 0.9031405420822098, 'colsample_bytree': 0.8008737075673863, 'reg_alpha': 0.4534871859007672, 'reg_lambda': 5.306043481300613}. Best is trial 285 with value: 0.808281942946742.
[I 2025-03-11 14:24:49,155] Trial 459 finished with value: 0.8057084580771745 and parameters: {'n_estimators': 2142, 'learning_rate': 0.011435844006545593, 'max_depth': 11, 'min_child_weight': 5, 'subsample': 0.9261309413436675, 'colsample_bytree': 0.7060138781954381, 'reg_alpha': 0.2930599055958977, 'reg_lambda': 6.969089778546198}. Best is trial 285 with value: 0.808281942946742.
[I 2025-03-11 14:25:04,177] Trial 460 finished with value: 0.8067747566453515 and parameters: {'n_estimators': 2240, 'learning_rate': 0.011189283695937009, 'max_depth': 10, 'min_child_weight': 6, 'subsample': 0.8785341311788818, 'colsample_bytree': 0.7589425570553705, 'reg_alpha': 0.019414282874016874, 'reg_lambda': 8.850097909920814}. Best is trial 285 with value: 0.808281942946742.
[I 2025-03-11 14:25:22,172] Trial 461 finished with value: 0.8049516523371126 and parameters: {'n_estimators': 1847, 'learning_rate': 0.013751593954268924, 'max_depth': 12, 'min_child_weight': 5, 'subsample': 0.5772694249284113, 'colsample_bytree': 0.7790044038184817, 'reg_alpha': 0.3578203917920965, 'reg_lambda': 6.653621337131674}. Best is trial 285 with value: 0.808281942946742.
[I 2025-03-11 14:25:42,946] Trial 462 finished with value: 0.8072927063659988 and parameters: {'n_estimators': 2085, 'learning_rate': 0.010617535620169953, 'max_depth': 11, 'min_child_weight': 4, 'subsample': 0.8991026647770859, 'colsample_bytree': 0.8120900843257908, 'reg_alpha': 0.983815343070478, 'reg_lambda': 5.19946432183571}. Best is trial 285 with value: 0.808281942946742.
[I 2025-03-11 14:25:54,433] Trial 463 finished with value: 0.806530499460064 and parameters: {'n_estimators': 2008, 'learning_rate': 0.012307906129969801, 'max_depth': 9, 'min_child_weight': 7, 'subsample': 0.9585235124709334, 'colsample_bytree': 0.7970060549747637, 'reg_alpha': 1.2674051990784587, 'reg_lambda': 0.018761131407956533}. Best is trial 285 with value: 0.808281942946742.
[I 2025-03-11 14:26:09,702] Trial 464 finished with value: 0.8059303877663633 and parameters: {'n_estimators': 1907, 'learning_rate': 0.01658625952049288, 'max_depth': 11, 'min_child_weight': 6, 'subsample': 0.8696121246688202, 'colsample_bytree': 0.7725720945521326, 'reg_alpha': 0.0010148693689211662, 'reg_lambda': 8.436436362098654}. Best is trial 285 with value: 0.808281942946742.
[I 2025-03-11 14:26:26,766] Trial 465 finished with value: 0.8061946834778256 and parameters: {'n_estimators': 1808, 'learning_rate': 0.01493265544393725, 'max_depth': 12, 'min_child_weight': 5, 'subsample': 0.8868743026249567, 'colsample_bytree': 0.4656394171898962, 'reg_alpha': 0.11805146528151744, 'reg_lambda': 4.563025236757711}. Best is trial 285 with value: 0.808281942946742.
[I 2025-03-11 14:26:40,042] Trial 466 finished with value: 0.8064159505704575 and parameters: {'n_estimators': 1969, 'learning_rate': 0.011316207480796894, 'max_depth': 10, 'min_child_weight': 6, 'subsample': 0.8663572470952717, 'colsample_bytree': 0.7480524439884023, 'reg_alpha': 0.015969987514641563, 'reg_lambda': 7.184990857707077}. Best is trial 285 with value: 0.808281942946742.
[I 2025-03-11 14:26:53,037] Trial 467 finished with value: 0.806608565381675 and parameters: {'n_estimators': 1634, 'learning_rate': 0.010566650132621501, 'max_depth': 11, 'min_child_weight': 8, 'subsample': 0.9386552493476564, 'colsample_bytree': 0.8590484318545425, 'reg_alpha': 0.076570147516925, 'reg_lambda': 6.077601126808685}. Best is trial 285 with value: 0.808281942946742.
[I 2025-03-11 14:27:09,607] Trial 468 finished with value: 0.8067595169245432 and parameters: {'n_estimators': 1524, 'learning_rate': 0.011928857128951541, 'max_depth': 12, 'min_child_weight': 5, 'subsample': 0.910115244397839, 'colsample_bytree': 0.8242228386822471, 'reg_alpha': 0.03501307111910935, 'reg_lambda': 8.416709820474734}. Best is trial 285 with value: 0.808281942946742.
[I 2025-03-11 14:27:27,215] Trial 469 finished with value: 0.8057727701005594 and parameters: {'n_estimators': 1740, 'learning_rate': 0.010039629236370062, 'max_depth': 11, 'min_child_weight': 6, 'subsample': 0.7960011998540207, 'colsample_bytree': 0.88416644629401, 'reg_alpha': 4.688112211199711, 'reg_lambda': 4.187794460853449}. Best is trial 285 with value: 0.808281942946742.
[I 2025-03-11 14:27:47,578] Trial 470 finished with value: 0.806153421783147 and parameters: {'n_estimators': 2157, 'learning_rate': 0.013033305368278651, 'max_depth': 12, 'min_child_weight': 7, 'subsample': 0.8239558357236207, 'colsample_bytree': 0.7867565510092297, 'reg_alpha': 0.8579094068507334, 'reg_lambda': 9.924660653921368}. Best is trial 285 with value: 0.808281942946742.
[I 2025-03-11 14:28:05,908] Trial 471 finished with value: 0.8061524379276533 and parameters: {'n_estimators': 2067, 'learning_rate': 0.011143040657372098, 'max_depth': 11, 'min_child_weight': 5, 'subsample': 0.8565275744664205, 'colsample_bytree': 0.9569951072076812, 'reg_alpha': 0.002212781051870842, 'reg_lambda': 5.439072245041266}. Best is trial 285 with value: 0.808281942946742.
[I 2025-03-11 14:28:16,915] Trial 472 finished with value: 0.799921259434622 and parameters: {'n_estimators': 1900, 'learning_rate': 0.07821687257990542, 'max_depth': 10, 'min_child_weight': 6, 'subsample': 0.8874095034899416, 'colsample_bytree': 0.8439016388194467, 'reg_alpha': 0.05491891197122414, 'reg_lambda': 7.137146851053868}. Best is trial 285 with value: 0.808281942946742.
[I 2025-03-11 14:28:32,474] Trial 473 finished with value: 0.8069884741529718 and parameters: {'n_estimators': 1796, 'learning_rate': 0.01062358750653305, 'max_depth': 11, 'min_child_weight': 5, 'subsample': 0.902029105414277, 'colsample_bytree': 0.8129910448978199, 'reg_alpha': 0.028166915615535776, 'reg_lambda': 6.1375264408544625}. Best is trial 285 with value: 0.808281942946742.
[I 2025-03-11 14:28:52,653] Trial 474 finished with value: 0.8075442922707791 and parameters: {'n_estimators': 2010, 'learning_rate': 0.01194494862969339, 'max_depth': 12, 'min_child_weight': 5, 'subsample': 0.8491038819220459, 'colsample_bytree': 0.7617992441626885, 'reg_alpha': 0.012533800531851932, 'reg_lambda': 8.071101859695657}. Best is trial 285 with value: 0.808281942946742.
[I 2025-03-11 14:29:27,225] Trial 475 finished with value: 0.8063783431961835 and parameters: {'n_estimators': 2029, 'learning_rate': 0.012734424103876693, 'max_depth': 12, 'min_child_weight': 1, 'subsample': 0.8454742173339, 'colsample_bytree': 0.7195239260265934, 'reg_alpha': 0.011672723423696591, 'reg_lambda': 9.994454003634903}. Best is trial 285 with value: 0.808281942946742.
[I 2025-03-11 14:29:45,940] Trial 476 finished with value: 0.805734419814994 and parameters: {'n_estimators': 2019, 'learning_rate': 0.0140538927355109, 'max_depth': 12, 'min_child_weight': 5, 'subsample': 0.8247036101810812, 'colsample_bytree': 0.6191629763512874, 'reg_alpha': 0.013592072251674385, 'reg_lambda': 4.7697946398939095}. Best is trial 285 with value: 0.808281942946742.
[I 2025-03-11 14:30:06,733] Trial 477 finished with value: 0.8070562999459763 and parameters: {'n_estimators': 2103, 'learning_rate': 0.012092572699728668, 'max_depth': 12, 'min_child_weight': 5, 'subsample': 0.8379558637487852, 'colsample_bytree': 0.755914482103395, 'reg_alpha': 0.010736601858455232, 'reg_lambda': 6.853257869090844}. Best is trial 285 with value: 0.808281942946742.
[I 2025-03-11 14:30:27,126] Trial 478 finished with value: 0.8064533772365796 and parameters: {'n_estimators': 1989, 'learning_rate': 0.011837686885101345, 'max_depth': 12, 'min_child_weight': 5, 'subsample': 0.8527895777271597, 'colsample_bytree': 0.7642526369563499, 'reg_alpha': 0.24344443223740278, 'reg_lambda': 8.31309419539295}. Best is trial 285 with value: 0.808281942946742.
[I 2025-03-11 14:30:47,386] Trial 479 finished with value: 0.8058658147200924 and parameters: {'n_estimators': 2088, 'learning_rate': 0.013810943005325397, 'max_depth': 12, 'min_child_weight': 5, 'subsample': 0.8155414556290133, 'colsample_bytree': 0.8018930333428548, 'reg_alpha': 0.011872510813523815, 'reg_lambda': 5.381605362943535}. Best is trial 285 with value: 0.808281942946742.
[I 2025-03-11 14:30:54,860] Trial 480 finished with value: 0.8045775864627267 and parameters: {'n_estimators': 1948, 'learning_rate': 0.012480705950489902, 'max_depth': 7, 'min_child_weight': 5, 'subsample': 0.8648617354739688, 'colsample_bytree': 0.7343340669106779, 'reg_alpha': 0.01616635086340242, 'reg_lambda': 4.026465776857641}. Best is trial 285 with value: 0.808281942946742.
[I 2025-03-11 14:31:17,906] Trial 481 finished with value: 0.8071502280275853 and parameters: {'n_estimators': 2302, 'learning_rate': 0.0113321606589989, 'max_depth': 12, 'min_child_weight': 5, 'subsample': 0.8007912506129357, 'colsample_bytree': 0.8365219714153651, 'reg_alpha': 0.00846935641098945, 'reg_lambda': 6.171349958474541}. Best is trial 285 with value: 0.808281942946742.
[I 2025-03-11 14:31:43,150] Trial 482 finished with value: 0.8065379084942912 and parameters: {'n_estimators': 2202, 'learning_rate': 0.013194505011849688, 'max_depth': 13, 'min_child_weight': 5, 'subsample': 0.8357236564061992, 'colsample_bytree': 0.8180435317532877, 'reg_alpha': 0.18147046531344288, 'reg_lambda': 7.674430517291662}. Best is trial 285 with value: 0.808281942946742.
[I 2025-03-11 14:31:59,098] Trial 483 finished with value: 0.806446871743112 and parameters: {'n_estimators': 1952, 'learning_rate': 0.01172277095527731, 'max_depth': 12, 'min_child_weight': 9, 'subsample': 0.8737048525086372, 'colsample_bytree': 0.779047648497458, 'reg_alpha': 0.012438217984378632, 'reg_lambda': 4.815724944852843}. Best is trial 285 with value: 0.808281942946742.
[I 2025-03-11 14:32:22,966] Trial 484 finished with value: 0.8068370808790657 and parameters: {'n_estimators': 2155, 'learning_rate': 0.01102118692536161, 'max_depth': 13, 'min_child_weight': 6, 'subsample': 0.8556349632989133, 'colsample_bytree': 0.8584917315869645, 'reg_alpha': 0.009835648425062564, 'reg_lambda': 8.226508558842259}. Best is trial 285 with value: 0.808281942946742.
[I 2025-03-11 14:32:42,147] Trial 485 finished with value: 0.8068996058996152 and parameters: {'n_estimators': 2097, 'learning_rate': 0.012534811204222883, 'max_depth': 12, 'min_child_weight': 6, 'subsample': 0.7744481855331256, 'colsample_bytree': 0.7958555041197125, 'reg_alpha': 0.014669366920503066, 'reg_lambda': 5.958468373078228}. Best is trial 285 with value: 0.808281942946742.
[I 2025-03-11 14:32:59,311] Trial 486 finished with value: 0.803980888145228 and parameters: {'n_estimators': 2000, 'learning_rate': 0.027424438504612646, 'max_depth': 12, 'min_child_weight': 5, 'subsample': 0.8227205802668699, 'colsample_bytree': 0.743023088261078, 'reg_alpha': 0.017498739543351002, 'reg_lambda': 7.0710207568641525}. Best is trial 285 with value: 0.808281942946742.
[I 2025-03-11 14:33:18,867] Trial 487 finished with value: 0.8066948234061712 and parameters: {'n_estimators': 1877, 'learning_rate': 0.010627589351939564, 'max_depth': 13, 'min_child_weight': 7, 'subsample': 0.850044883457997, 'colsample_bytree': 0.9035080473184665, 'reg_alpha': 0.013455415565001976, 'reg_lambda': 4.051333307558315}. Best is trial 285 with value: 0.808281942946742.
[I 2025-03-11 14:33:38,849] Trial 488 finished with value: 0.8068318202639775 and parameters: {'n_estimators': 2044, 'learning_rate': 0.01173947199912768, 'max_depth': 12, 'min_child_weight': 5, 'subsample': 0.8353118896732006, 'colsample_bytree': 0.7606290366132423, 'reg_alpha': 0.009700211152730513, 'reg_lambda': 5.370933477147553}. Best is trial 285 with value: 0.808281942946742.
[I 2025-03-11 14:33:55,732] Trial 489 finished with value: 0.8067777684478827 and parameters: {'n_estimators': 1932, 'learning_rate': 0.011233226198534826, 'max_depth': 11, 'min_child_weight': 4, 'subsample': 0.8810525464466108, 'colsample_bytree': 0.838946413599154, 'reg_alpha': 0.007896378267940546, 'reg_lambda': 0.0025969609948525473}. Best is trial 285 with value: 0.808281942946742.
[I 2025-03-11 14:34:16,190] Trial 490 finished with value: 0.8066597861033905 and parameters: {'n_estimators': 2247, 'learning_rate': 0.015175190998876367, 'max_depth': 12, 'min_child_weight': 6, 'subsample': 0.8670272752642029, 'colsample_bytree': 0.807942587792002, 'reg_alpha': 0.011728262650811594, 'reg_lambda': 8.749808665934168}. Best is trial 285 with value: 0.808281942946742.
[I 2025-03-11 14:34:40,259] Trial 491 finished with value: 0.8068575410575949 and parameters: {'n_estimators': 2135, 'learning_rate': 0.01354358921839795, 'max_depth': 14, 'min_child_weight': 7, 'subsample': 0.8482236417792725, 'colsample_bytree': 0.7933209703430153, 'reg_alpha': 0.405186724779381, 'reg_lambda': 6.911304238810044}. Best is trial 285 with value: 0.808281942946742.
[I 2025-03-11 14:34:56,650] Trial 492 finished with value: 0.806747429557051 and parameters: {'n_estimators': 1869, 'learning_rate': 0.010022428569136788, 'max_depth': 11, 'min_child_weight': 6, 'subsample': 0.8044164503780535, 'colsample_bytree': 0.8258421209627057, 'reg_alpha': 0.7933017970506917, 'reg_lambda': 3.47457590074752}. Best is trial 285 with value: 0.808281942946742.
[I 2025-03-11 14:35:10,312] Trial 493 finished with value: 0.8060655775426511 and parameters: {'n_estimators': 2030, 'learning_rate': 0.012298427054243753, 'max_depth': 10, 'min_child_weight': 5, 'subsample': 0.8799181053076974, 'colsample_bytree': 0.6987851025637114, 'reg_alpha': 0.0187955535561958, 'reg_lambda': 4.599833306043363}. Best is trial 285 with value: 0.808281942946742.
[I 2025-03-11 14:35:19,995] Trial 494 finished with value: 0.8055765812836713 and parameters: {'n_estimators': 1664, 'learning_rate': 0.01065572010132104, 'max_depth': 9, 'min_child_weight': 5, 'subsample': 0.8207788084678839, 'colsample_bytree': 0.7805113664824479, 'reg_alpha': 0.1020633972434455, 'reg_lambda': 5.939525902482014}. Best is trial 285 with value: 0.808281942946742.
[I 2025-03-11 14:35:39,148] Trial 495 finished with value: 0.8074448626298795 and parameters: {'n_estimators': 1974, 'learning_rate': 0.011321652201780375, 'max_depth': 12, 'min_child_weight': 6, 'subsample': 0.859239843638426, 'colsample_bytree': 0.8488253477514551, 'reg_alpha': 0.015109586747683418, 'reg_lambda': 8.427689727974528}. Best is trial 285 with value: 0.808281942946742.
[I 2025-03-11 14:35:51,389] Trial 496 finished with value: 0.8042008501234297 and parameters: {'n_estimators': 1592, 'learning_rate': 0.010723580086585107, 'max_depth': 11, 'min_child_weight': 5, 'subsample': 0.3936024781066255, 'colsample_bytree': 0.7666423207545867, 'reg_alpha': 0.010771415527503332, 'reg_lambda': 7.351051256613342}. Best is trial 285 with value: 0.808281942946742.
[I 2025-03-11 14:36:16,083] Trial 497 finished with value: 0.8068780413934911 and parameters: {'n_estimators': 2191, 'learning_rate': 0.012003104896939716, 'max_depth': 13, 'min_child_weight': 6, 'subsample': 0.9174589741694242, 'colsample_bytree': 0.8757111583001651, 'reg_alpha': 0.021533994363694083, 'reg_lambda': 9.888973196771541}. Best is trial 285 with value: 0.808281942946742.
[I 2025-03-11 14:36:30,870] Trial 498 finished with value: 0.8079486367999462 and parameters: {'n_estimators': 1836, 'learning_rate': 0.01003896810644902, 'max_depth': 11, 'min_child_weight': 7, 'subsample': 0.8414796621675669, 'colsample_bytree': 0.8173168441833194, 'reg_alpha': 0.0650221074907612, 'reg_lambda': 5.247624516525187}. Best is trial 285 with value: 0.808281942946742.
[I 2025-03-11 14:36:46,282] Trial 499 finished with value: 0.8068188293557259 and parameters: {'n_estimators': 1821, 'learning_rate': 0.010020986898456166, 'max_depth': 11, 'min_child_weight': 6, 'subsample': 0.8382124537382856, 'colsample_bytree': 0.8088802027289933, 'reg_alpha': 0.0707321399400178, 'reg_lambda': 3.9279006091153814}. Best is trial 285 with value: 0.808281942946742.
[I 2025-03-11 14:36:59,893] Trial 500 finished with value: 0.8069026377808299 and parameters: {'n_estimators': 1721, 'learning_rate': 0.013264538425801725, 'max_depth': 11, 'min_child_weight': 7, 'subsample': 0.8128373881978613, 'colsample_bytree': 0.7879885839492315, 'reg_alpha': 0.09762760414326768, 'reg_lambda': 5.488722770860565}. Best is trial 285 with value: 0.808281942946742.
[I 2025-03-11 14:37:14,746] Trial 501 finished with value: 0.8067903377037801 and parameters: {'n_estimators': 1847, 'learning_rate': 0.011290861968048337, 'max_depth': 11, 'min_child_weight': 7, 'subsample': 0.8320861688445278, 'colsample_bytree': 0.8214429081909302, 'reg_alpha': 0.12777274285128692, 'reg_lambda': 4.446311420362784}. Best is trial 285 with value: 0.808281942946742.
